ticker,WN1 Comdty,FV1 Comdty,TU1 Comdty,US1 Comdty
02/08/2016,33.8036,4.8914,1.8789,24.3619
03/08/2016,33.7475,4.8928,1.8787,24.3291
04/08/2016,34.0632,4.9018,1.8371,24.5038
05/08/2016,33.6143,4.8771,1.8337,24.2254
08/08/2016,33.6774,4.8757,1.8337,24.2418
09/08/2016,34.0071,4.8821,1.8344,24.4274
10/08/2016,34.2457,4.8914,1.8357,24.5585
11/08/2016,33.7616,4.8724,1.833,24.2636
12/08/2016,34.1474,4.8846,1.8349,24.4711
15/08/2016,33.8177,4.8778,1.834,24.2582
16/08/2016,33.6284,4.871,1.8328,24.1436
17/08/2016,33.8317,4.8728,1.8758,24.2309
18/08/2016,33.9579,4.8817,1.8342,24.2854
19/08/2016,33.7195,4.8703,1.8754,24.1436
22/08/2016,34.1123,4.8767,1.833,24.3673
23/08/2016,34.1053,4.8742,1.8325,24.3782
24/08/2016,34.0351,4.8746,1.8323,24.3455
25/08/2016,33.8738,4.8699,1.8316,24.2527
26/08/2016,33.5442,4.8495,1.8289,24.0072
29/08/2016,34.1544,4.8646,1.8308,24.3182
30/08/2016,33.965,4.8635,1.8737,24.2636
31/08/2016,34.0421,4.8638,1.874,24.2745
01/09/2016,34.0281,4.8646,1.8744,24.2909
02/09/2016,33.7335,4.8642,1.874,24.1218
06/09/2016,34.0421,4.8792,1.8763,24.3237
07/09/2016,34.0492,4.8792,1.8761,24.3346
08/09/2016,33.3551,4.8635,1.8744,23.9364
09/09/2016,32.809,4.857,1.8737,23.6694
12/09/2016,32.816,4.8624,1.8747,23.6639
13/09/2016,32.2917,4.851,1.8733,23.3972
14/09/2016,32.4524,4.8649,1.8752,23.5006
15/09/2016,32.2498,4.8674,1.8333,23.419
16/09/2016,32.4174,4.8624,1.8315,23.4625
19/09/2016,32.4664,4.8628,1.8316,23.4734
20/09/2016,32.5712,4.8635,1.8742,23.5224
21/09/2016,,4.8631,1.8311,
22/09/2016,32.9304,4.8685,1.8316,23.3153
23/09/2016,33.0354,4.8746,1.8756,23.3691
26/09/2016,33.1124,4.8807,1.8765,23.4445
27/09/2016,33.4907,4.885,1.8775,23.6494
28/09/2016,33.4347,4.8832,1.8768,23.617
29/09/2016,33.5678,4.886,1.8773,23.6817
30/09/2016,33.0844,,,23.4284
03/10/2016,33.0984,4.9048,1.8687,23.4122
04/10/2016,32.5667,4.8951,1.8676,23.1322
05/10/2016,32.336,4.8875,1.8666,23.0085
06/10/2016,32.1404,4.88,1.8661,22.8955
07/10/2016,32.0706,4.8829,1.8661,22.8686
11/10/2016,31.9239,4.8771,1.8649,22.7719
12/10/2016,31.8053,4.8754,1.8645,22.7289
13/10/2016,32.0426,4.8861,1.8663,22.8794
14/10/2016,31.4565,4.8811,1.8663,22.5785
17/10/2016,31.7216,4.8879,1.867,22.702
18/10/2016,31.7983,4.8922,1.8676,22.7611
19/10/2016,31.7774,4.8922,1.868,22.7504
20/10/2016,31.8751,4.8904,1.8675,22.8256
21/10/2016,31.9309,4.8915,1.8675,22.8525
24/10/2016,31.7564,4.8868,1.867,22.7665
25/10/2016,31.8751,4.8865,1.8666,22.831
26/10/2016,31.6448,4.8815,1.8661,22.702
27/10/2016,31.1987,4.8725,1.8654,22.4442
28/10/2016,31.1011,4.8768,1.8664,22.4013
31/10/2016,31.3101,4.8797,1.867,22.4925
01/11/2016,31.4496,4.8861,1.8678,22.5516
02/11/2016,31.4984,4.8918,1.8685,22.5838
03/11/2016,31.2544,4.8922,1.869,22.4925
04/11/2016,31.4705,4.8972,1.8701,22.5999
07/11/2016,31.2265,4.8861,1.869,22.4711
08/11/2016,31.0593,4.8757,1.8671,22.3852
09/11/2016,29.3709,4.8442,1.8657,21.5066
10/11/2016,29.0522,4.8331,1.8654,21.8978
14/11/2016,28.5885,4.8052,1.8618,21.0685
15/11/2016,28.5955,4.7984,1.8611,21.5521
16/11/2016,28.886,4.7977,1.8612,21.6859
17/11/2016,28.4917,4.7901,1.86,21.463
18/11/2016,28.312,4.778,1.8588,21.3516
21/11/2016,28.2982,4.7758,1.8581,21.3572
22/11/2016,28.2775,4.7808,1.8585,21.3683
23/11/2016,28.1946,4.7673,1.8567,21.3071
25/11/2016,28.243,4.7655,1.8569,21.2904
28/11/2016,28.4572,4.7751,1.8578,21.4463
29/11/2016,28.5955,4.7798,1.8583,21.5242
30/11/2016,28.2084,4.768,1.858,21.2625
01/12/2016,27.7391,4.7565,1.8567,20.9456
02/12/2016,27.9737,4.7723,1.8588,21.1235
05/12/2016,28.0151,4.7683,1.8581,21.168
06/12/2016,27.8425,4.7694,1.8581,21.0845
07/12/2016,28.1463,4.7791,1.8588,21.2458
08/12/2016,27.7942,4.7766,1.859,21.0289
09/12/2016,27.3806,4.7644,1.8581,20.7678
12/12/2016,27.3806,4.7665,1.8581,20.79
13/12/2016,27.4702,4.7612,1.8573,20.8289
14/12/2016,27.4288,4.7415,1.8538,20.7623
15/12/2016,27.4909,4.7251,1.8531,20.7789
16/12/2016,27.2498,4.7262,1.8529,20.618
19/12/2016,27.608,4.7362,1.8545,20.8456
20/12/2016,,4.7337,1.8542,
21/12/2016,27.406,4.7372,1.855,20.4412
22/12/2016,27.3634,4.7365,1.855,20.4193
23/12/2016,27.477,4.7376,1.8552,20.4742
27/12/2016,27.3305,4.7344,1.8552,20.3753
28/12/2016,27.6687,4.7469,1.8557,20.5786
29/12/2016,27.6758,4.7576,1.8576,20.6116
30/12/2016,27.8962,,,20.7435
03/01/2017,27.946,4.7157,1.8521,20.727
04/01/2017,28.0026,4.715,1.8518,20.749
05/01/2017,28.5512,4.7339,1.8544,21.0683
06/01/2017,28.2876,4.72,1.8526,20.9416
09/01/2017,28.5298,4.7296,1.854,21.1069
10/01/2017,28.4941,4.7296,1.854,21.0738
11/01/2017,28.6053,4.73,1.8542,21.1234
12/01/2017,28.5698,4.7321,1.854,21.0848
13/01/2017,28.4728,4.7293,1.8539,21.0297
17/01/2017,28.8183,4.7436,1.8558,21.2116
18/01/2017,28.4158,4.73,1.8542,20.9857
19/01/2017,28.1238,4.7161,1.8528,20.8151
20/01/2017,28.0456,4.7218,1.8544,20.7655
23/01/2017,28.4208,4.7379,1.8565,20.9802
24/01/2017,27.9673,4.7221,1.8542,20.7325
25/01/2017,27.619,4.7125,1.8533,20.5346
26/01/2017,27.7114,4.7189,1.8542,20.5896
27/01/2017,27.9175,4.7239,1.8547,20.694
30/01/2017,27.8038,4.725,1.8547,20.672
31/01/2017,27.9958,4.7304,1.8551,20.7765
01/02/2017,27.8397,4.7268,1.8551,20.705
02/02/2017,27.8251,4.7282,1.8552,20.727
03/02/2017,27.6261,4.7257,1.8549,20.6336
06/02/2017,28.0456,4.7436,1.8573,20.8976
07/02/2017,28.2448,4.7454,1.857,21.0132
08/02/2017,28.6367,4.7522,1.8578,21.2061
09/02/2017,28.3018,4.74,1.8565,21.0132
10/02/2017,28.2448,4.7361,1.8558,20.9637
13/02/2017,28.1025,4.7311,1.8554,20.8701
14/02/2017,27.8962,4.7197,1.8539,20.738
15/02/2017,27.6758,4.7114,1.8528,20.6171
16/02/2017,27.9389,4.725,1.8547,20.771
17/02/2017,28.0669,4.7329,1.8559,20.8481
21/02/2017,28.0527,4.7321,1.8559,20.8591
22/02/2017,28.0598,4.7336,1.8565,20.8701
23/02/2017,28.1452,4.7429,1.8605,20.9472
24/02/2017,28.5939,4.7589,1.8629,21.195
27/02/2017,28.3801,4.7436,1.8577,21.0903
28/02/2017,28.5013,4.7396,1.8572,21.1454
01/03/2017,27.7967,4.7147,1.857,20.749
02/03/2017,27.7327,4.7061,1.8526,20.6885
03/03/2017,27.7398,4.71,1.8533,20.716
06/03/2017,27.6474,4.7107,1.8533,20.683
07/03/2017,27.5693,4.7054,1.8526,20.6446
08/03/2017,27.3563,4.6986,1.8542,20.4797
09/03/2017,27.0938,4.6918,1.8541,20.2875
10/03/2017,27.1293,4.6961,1.8544,20.2875
13/03/2017,27.0158,4.6922,1.8542,20.2107
14/03/2017,27.1576,4.6936,1.8514,20.2985
15/03/2017,27.5906,4.7164,1.854,20.5621
16/03/2017,27.4628,4.7132,1.8533,20.4962
17/03/2017,27.6048,4.7161,1.8535,20.5841
20/03/2017,27.754,4.7225,1.8544,20.6885
21/03/2017,28.0242,4.7293,1.8552,20.8536
22/03/2017,,4.7368,1.8563,
23/03/2017,27.7733,4.7354,1.8566,20.5576
24/03/2017,27.924,4.7375,1.8572,20.6556
27/03/2017,28.0616,4.7414,1.8565,20.721
28/03/2017,27.8718,4.7307,1.8552,20.6012
29/03/2017,27.9876,4.7386,1.8561,20.6774
30/03/2017,27.7616,4.7343,1.8558,20.5576
31/03/2017,27.8322,,,20.6121
03/04/2017,28.0653,4.7538,1.8482,20.77
04/04/2017,28.0017,4.7538,1.8479,20.7537
05/04/2017,27.9311,4.756,1.8479,20.7264
06/04/2017,28.0229,4.7574,1.8481,20.7646
07/04/2017,27.9734,4.7463,1.8463,20.7264
10/04/2017,28.0653,4.7503,1.8469,20.7755
11/04/2017,28.4418,4.7667,1.8489,20.9827
12/04/2017,28.4542,4.7674,1.8489,20.9881
13/04/2017,28.7445,4.7835,1.8503,21.1628
17/04/2017,28.5674,4.7807,1.8505,21.07
18/04/2017,29.0492,4.7961,1.8522,21.3649
19/04/2017,28.9141,4.7921,1.8522,21.2938
20/04/2017,28.7232,4.7825,1.8512,21.1901
21/04/2017,28.7374,4.7857,1.8519,21.1901
24/04/2017,28.5391,4.7764,1.8498,21.0645
25/04/2017,28.1953,4.766,1.8481,20.8845
26/04/2017,28.2587,4.7696,1.8488,20.9281
27/04/2017,28.2727,4.7728,1.8495,20.9391
28/04/2017,28.3552,4.7735,1.8489,20.9827
01/05/2017,28.0124,4.7671,1.8482,20.8136
02/05/2017,28.2024,4.7749,1.8493,20.9445
03/05/2017,28.3552,4.7671,1.8479,20.9554
04/05/2017,28.0441,4.7588,1.847,20.7646
05/05/2017,28.1006,4.7599,1.8469,20.7809
08/05/2017,27.9381,4.7563,1.8465,20.1847
09/05/2017,27.811,4.7488,1.8455,20.0909
10/05/2017,27.7944,4.7485,1.8455,20.0544
11/05/2017,27.811,4.7513,1.846,20.07
12/05/2017,28.0865,4.7685,1.8486,20.2055
15/05/2017,28.0229,4.7678,1.8482,20.1794
16/05/2017,28.1218,4.7696,1.8482,20.2316
17/05/2017,28.7657,4.7921,1.8548,20.5967
18/05/2017,28.7232,4.7867,1.8539,20.6019
19/05/2017,28.7374,4.7846,1.8537,20.6071
22/05/2017,28.6807,4.7835,1.8537,20.5967
23/05/2017,28.4825,4.7757,1.8484,20.5132
24/05/2017,28.5745,4.7821,1.8495,20.5549
25/05/2017,28.6524,4.7835,1.8495,20.6071
26/05/2017,28.6807,4.7835,1.8491,20.6176
30/05/2017,28.872,4.79,1.8498,20.7325
31/05/2017,29.0775,4.7921,1.85,20.8213
01/06/2017,28.9996,4.7889,1.8491,20.7743
02/06/2017,29.3897,4.7986,1.8496,20.9938
05/06/2017,29.2052,4.7939,1.8489,20.9101
06/06/2017,29.3968,4.8007,1.8534,21.0147
07/06/2017,29.2194,4.7939,1.8529,20.9415
08/06/2017,29.0988,4.791,1.8525,20.8944
09/06/2017,29.1272,4.7889,1.8524,20.8892
12/06/2017,29.0421,4.786,1.8517,20.8474
13/06/2017,29.0917,4.786,1.8518,20.8526
14/06/2017,29.6311,4.7968,1.8527,21.1193
15/06/2017,29.6169,4.7893,1.8479,21.0879
16/06/2017,29.6311,4.7943,1.8529,21.1141
19/06/2017,29.6169,4.785,1.8515,21.0775
20/06/2017,29.9723,4.7914,1.8522,21.2397
21/06/2017,30.0007,4.79,1.8517,21.2344
22/06/2017,29.6244,4.791,1.8522,20.8563
23/06/2017,29.702,4.7925,1.8488,20.8821
26/06/2017,29.822,4.7939,1.853,20.9287
27/06/2017,29.4904,4.7835,1.8517,20.727
28/06/2017,29.2719,4.7864,1.8522,20.6133
29/06/2017,29.0183,4.7792,1.8529,20.4893
30/06/2017,28.8635,4.7785,1.8536,20.3964
03/07/2017,28.7017,4.6906,1.846,20.2932
05/07/2017,28.7791,4.6916,1.846,20.3396
06/07/2017,28.4627,4.6884,1.8464,20.1642
07/07/2017,28.2449,4.6856,1.8462,20.0611
10/07/2017,28.3292,4.6916,1.8471,20.1178
11/07/2017,28.3362,4.6941,1.8479,20.1281
12/07/2017,28.54,4.703,1.8493,20.2468
13/07/2017,28.3643,4.7009,1.8488,20.1488
14/07/2017,28.4275,4.7077,1.849,20.221
17/07/2017,28.54,4.7094,1.8493,20.2622
18/07/2017,28.8353,4.7155,1.8497,20.4222
19/07/2017,28.8776,4.7148,1.8495,20.4377
20/07/2017,28.9479,4.7152,1.8495,20.4584
21/07/2017,29.1873,4.7205,1.8502,20.5772
24/07/2017,28.9761,4.7159,1.8495,20.4893
25/07/2017,28.4627,4.7027,1.8483,20.221
26/07/2017,28.5821,4.7176,1.8504,20.3087
27/07/2017,28.3573,4.7134,1.8502,20.2158
28/07/2017,28.5751,4.7159,1.8545,20.3138
31/07/2017,28.554,4.7155,1.8543,20.2777
01/08/2017,28.9057,4.7223,1.8507,20.4532
02/08/2017,28.955,4.718,1.8498,20.4842
03/08/2017,29.2014,4.7244,1.8509,20.6133
04/08/2017,28.9198,4.7176,1.85,20.4635
07/08/2017,28.9691,4.7209,1.8504,20.4997
08/08/2017,28.772,4.7169,1.8498,20.4016
09/08/2017,29.0887,4.7248,1.851,20.5668
10/08/2017,29.3071,4.728,1.851,20.6702
11/08/2017,29.3494,4.7383,1.853,20.6908
14/08/2017,29.2508,4.7316,1.8517,20.6392
15/08/2017,29.0183,4.7209,1.8504,20.5152
16/08/2017,29.2226,4.7294,1.8514,20.6236
17/08/2017,29.3917,4.7333,1.8519,20.727
18/08/2017,29.434,4.7333,1.8517,20.7529
21/08/2017,29.5186,4.7366,1.8524,20.8046
22/08/2017,29.3424,4.7291,1.8516,20.7115
23/08/2017,29.5891,4.7373,1.8524,20.8614
24/08/2017,29.4622,4.7312,1.8514,20.7942
25/08/2017,29.575,4.7348,1.8514,20.8666
28/08/2017,29.5962,4.7387,1.8519,20.9028
29/08/2017,29.6244,4.7444,1.8528,20.9339
30/08/2017,29.6315,4.7408,1.8564,20.9287
31/08/2017,29.8008,4.7444,1.8526,21.0063
01/09/2017,29.5257,4.7387,1.8517,20.8563
05/09/2017,30.0762,4.758,1.8542,21.1564
06/09/2017,29.8291,4.749,1.8538,21.0477
07/09/2017,30.1469,4.759,1.8549,21.2186
08/09/2017,30.1115,4.7587,1.8556,21.203
11/09/2017,29.7161,4.7465,1.8536,20.9908
12/09/2017,29.4974,4.7387,1.853,20.8666
13/09/2017,29.3705,4.733,1.8523,20.7942
14/09/2017,29.4481,4.7305,1.8516,20.8201
15/09/2017,29.4974,4.7269,1.8507,20.8304
18/09/2017,29.286,4.7223,1.8502,20.7167
19/09/2017,29.2437,4.7201,1.8498,20.6805
20/09/2017,29.2226,4.7102,1.8485,20.6701
21/09/2017,28.8495,4.7084,1.8483,20.2433
22/09/2017,28.9334,4.7119,1.8486,20.2791
25/09/2017,29.1781,4.7198,1.8497,20.4119
26/09/2017,29.1081,4.7176,1.8488,20.3914
27/09/2017,28.4795,4.7069,1.8483,20.0902
28/09/2017,28.4446,4.7116,1.8491,20.0647
29/09/2017,28.5353,4.7077,1.8481,20.0698
02/10/2017,28.4865,4.67,1.8384,20.0494
03/10/2017,28.4306,4.6725,1.8386,20.0392
04/10/2017,28.4027,4.6725,1.8384,20.029
05/10/2017,28.3051,4.6671,1.8377,19.978
06/10/2017,28.2284,4.6625,1.8372,19.9219
10/10/2017,28.4097,4.6679,1.8376,20.0188
11/10/2017,28.4376,4.6654,1.8369,20.029
12/10/2017,28.5772,4.6682,1.837,20.1157
13/10/2017,28.8565,4.6757,1.8376,20.2637
16/10/2017,28.7937,4.665,1.8357,20.2178
17/10/2017,28.9264,4.665,1.8357,20.274
18/10/2017,28.5911,4.659,1.8351,20.1055
19/10/2017,28.7447,4.6618,1.8358,20.1872
20/10/2017,28.3051,4.6536,1.835,19.9678
23/10/2017,28.3399,4.6575,1.8358,19.9933
24/10/2017,28.1377,4.6536,1.8355,19.8862
25/10/2017,27.9217,4.6476,1.8348,19.7588
26/10/2017,27.8939,4.6447,1.8343,19.7283
27/10/2017,28.0471,4.6508,1.8351,19.8047
30/10/2017,28.4027,4.6611,1.836,19.9984
31/10/2017,28.4585,4.6579,1.8351,20.0137
01/11/2017,28.5353,4.6551,1.8341,20.0596
02/11/2017,28.7587,4.6597,1.8346,20.177
03/11/2017,28.8006,4.6583,1.8341,20.2076
06/11/2017,28.9753,4.6618,1.8343,20.2995
07/11/2017,29.1571,4.6622,1.8341,20.3761
08/11/2017,29.0522,4.6583,1.8336,20.3199
09/11/2017,28.9124,4.659,1.8343,20.2433
10/11/2017,28.4306,4.6494,1.8331,19.9882
13/11/2017,28.4795,4.6444,1.832,20.0035
14/11/2017,28.6749,4.6465,1.8317,20.08
15/11/2017,29.0452,4.6515,1.832,20.2637
16/11/2017,28.8705,4.6462,1.831,20.1923
17/11/2017,28.9613,4.6465,1.8307,20.228
20/11/2017,28.9543,4.6387,1.8296,20.2076
21/11/2017,29.1221,4.6348,1.8288,20.2791
22/11/2017,29.2271,4.6487,1.831,20.3454
24/11/2017,29.1361,4.6447,1.8301,20.3046
27/11/2017,29.1081,4.649,1.8307,20.3199
28/11/2017,29.1081,4.6455,1.8301,20.3097
29/11/2017,28.7797,4.6412,1.8296,20.1514
30/11/2017,28.6889,4.6302,1.8284,20.0749
01/12/2017,29.1781,4.6348,1.8288,20.325
04/12/2017,29.1221,4.628,1.8276,20.2842
05/12/2017,29.374,4.6266,1.8269,20.3965
06/12/2017,29.451,4.6344,1.8277,20.4527
07/12/2017,29.0732,4.6302,1.8276,20.2586
08/12/2017,29.0802,4.6309,1.8281,20.2637
11/12/2017,29.1081,4.628,1.827,20.2893
12/12/2017,29.0382,4.6255,1.8269,20.228
13/12/2017,29.346,4.639,1.8289,20.3965
14/12/2017,29.521,4.6341,1.8276,20.463
15/12/2017,29.64,4.6287,1.8267,20.4885
18/12/2017,29.283,4.6277,1.827,20.3097
19/12/2017,28.7378,4.617,1.8262,20.0239
20/12/2017,28.0356,4.6135,1.8258,19.5221
21/12/2017,28.3055,4.612,1.8251,19.6228
22/12/2017,28.2709,4.6103,1.8246,19.5926
26/12/2017,28.4579,4.6135,1.8248,19.6934
27/12/2017,28.8877,4.6209,1.8257,19.9051
28/12/2017,28.8392,4.6177,1.8255,19.8698
29/12/2017,28.9363,4.6206,1.8264,19.9152
02/01/2018,28.4994,4.6174,1.8227,19.7135
03/01/2018,28.6658,4.6178,1.8224,19.8043
04/01/2018,28.6589,4.6124,1.8212,19.8043
05/01/2018,28.4994,4.6092,1.821,19.7236
08/01/2018,28.4787,4.6089,1.8212,19.7085
09/01/2018,28.0148,4.6021,1.8212,19.4667
10/01/2018,27.9802,4.6014,1.821,19.4415
11/01/2018,28.1532,4.6039,1.8208,19.502
12/01/2018,28.2224,4.5971,1.8196,19.512
16/01/2018,28.3263,4.5957,1.8191,19.5624
17/01/2018,28.2293,4.5872,1.8177,19.4818
18/01/2018,27.9664,4.585,1.8179,19.3409
19/01/2018,27.8143,4.5797,1.8174,19.2705
22/01/2018,27.7175,4.5747,1.8171,19.2202
23/01/2018,27.8696,4.5833,1.8181,19.3057
24/01/2018,27.6484,4.5786,1.8172,19.185
25/01/2018,28.0079,4.5825,1.8171,19.3359
26/01/2018,27.8212,4.5715,1.8157,19.2302
29/01/2018,27.6415,4.5673,1.8157,19.1297
30/01/2018,27.4274,4.5655,1.8157,19.0091
31/01/2018,27.6691,4.5598,1.8146,19.0794
01/02/2018,27.2687,4.5523,1.8139,18.8785
02/02/2018,26.7035,4.5463,1.8141,18.5925
05/02/2018,26.8688,4.5633,1.8172,18.7379
06/02/2018,27.0204,4.5651,1.8167,18.7932
07/02/2018,26.5865,4.5534,1.8152,18.5674
08/02/2018,26.4901,4.5527,1.8152,18.4822
09/02/2018,26.4764,4.5648,1.8179,18.4922
12/02/2018,26.4833,4.5555,1.8188,18.5323
13/02/2018,26.5314,4.5566,1.8183,18.5574
14/02/2018,26.2151,4.5367,1.8153,18.367
15/02/2018,26.4145,4.5374,1.8152,18.4672
16/02/2018,26.4626,4.5413,1.8155,18.5023
20/02/2018,26.3388,4.5371,1.8145,18.4471
21/02/2018,25.954,4.5314,1.8141,18.2568
22/02/2018,26.057,4.5374,1.815,18.3269
23/02/2018,26.3526,4.5449,1.8155,18.4772
26/02/2018,26.3663,4.5474,1.8158,18.5023
27/02/2018,26.2426,4.5342,1.8145,18.397
28/02/2018,26.5177,4.5378,1.8119,18.5373
01/03/2018,26.7724,4.5545,1.8145,18.6828
02/03/2018,26.5177,4.5452,1.8133,18.5373
05/03/2018,26.4007,4.5417,1.8131,18.4872
06/03/2018,26.4833,4.541,1.8129,18.5323
07/03/2018,26.4007,4.5403,1.8129,18.4872
08/03/2018,26.5177,4.5434,1.8129,18.5624
09/03/2018,26.3732,4.5399,1.8129,18.4922
12/03/2018,26.5452,4.5431,1.8131,18.5875
13/03/2018,26.7242,4.5449,1.8131,18.6527
14/03/2018,26.9928,4.5488,1.8134,18.7681
15/03/2018,26.9791,4.5466,1.8126,18.758
16/03/2018,26.8619,4.5417,1.8121,18.6978
19/03/2018,26.8757,4.542,1.8122,18.7129
20/03/2018,26.6622,4.5349,1.8108,18.5975
21/03/2018,26.2238,4.5324,1.8119,18.2127
22/03/2018,26.5994,4.5456,1.8126,18.4108
23/03/2018,26.5652,4.5502,1.8133,18.4058
26/03/2018,26.5857,4.5449,1.8126,18.4058
27/03/2018,26.8318,4.558,1.8138,18.5495
28/03/2018,26.9344,4.5562,1.8131,18.5892
29/03/2018,27.1876,4.5609,1.8131,18.7083
02/04/2018,27.2013,4.5613,1.8118,18.7281
03/04/2018,26.9139,4.5492,1.8099,18.5892
04/04/2018,26.8523,4.5489,1.8097,18.5644
05/04/2018,26.5857,4.5418,1.809,18.4355
06/04/2018,26.9207,4.5532,1.8107,18.614
09/04/2018,26.9412,4.5496,1.81,18.619
10/04/2018,26.9481,4.545,1.8092,18.5991
11/04/2018,27.0028,4.5464,1.8093,18.6289
12/04/2018,26.7976,4.5347,1.8076,18.5099
13/04/2018,26.8113,4.5336,1.8068,18.5148
16/04/2018,26.8523,4.5329,1.8068,18.5248
17/04/2018,27.0507,4.534,1.7976,18.614
18/04/2018,26.7703,4.5226,1.7959,18.4405
19/04/2018,26.4081,4.5169,1.7957,18.2572
20/04/2018,26.1965,4.5102,1.795,18.1483
23/04/2018,26.1897,4.5052,1.7947,18.1285
24/04/2018,26.0328,4.5077,1.7954,18.0593
25/04/2018,25.8011,4.5034,1.7949,17.9356
26/04/2018,25.9919,4.507,1.7949,18.0345
27/04/2018,26.2853,4.5102,1.7952,18.1731
30/04/2018,26.4559,4.513,1.795,18.2671
01/05/2018,26.2238,4.5059,1.794,18.1582
02/05/2018,26.2375,4.5098,1.7949,18.1731
03/05/2018,26.3194,4.5141,1.7955,18.2226
04/05/2018,26.3672,4.5137,1.7947,18.2374
07/05/2018,26.3399,4.5134,1.7949,18.2226
08/05/2018,26.3057,4.5084,1.7942,18.1929
09/05/2018,26.1283,4.5024,1.7933,18.079
10/05/2018,26.3399,4.5027,1.793,18.1632
11/05/2018,26.3672,4.5031,1.7931,18.1533
14/05/2018,26.2716,4.501,1.793,18.0939
15/05/2018,25.8011,4.4857,1.7916,17.8269
16/05/2018,25.7602,4.4843,1.7913,17.8071
17/05/2018,25.59,4.4853,1.7918,17.7281
18/05/2018,25.8011,4.4935,1.7928,17.8467
21/05/2018,25.8284,4.4928,1.7923,17.8615
22/05/2018,25.8079,4.4931,1.7925,17.8566
23/05/2018,26.0397,4.5066,1.7949,18.0098
24/05/2018,26.258,4.5105,1.7957,18.0988
25/05/2018,26.4696,4.5212,1.7971,18.2424
29/05/2018,27.2356,4.5617,1.804,18.6487
30/05/2018,26.9549,4.54,1.7997,18.5198
31/05/2018,27.1329,4.5404,1.7995,18.609
01/06/2018,26.7703,4.5255,1.7973,18.4207
04/06/2018,26.5516,4.5162,1.7955,18.3117
05/06/2018,26.5994,4.5215,1.7964,18.3414
06/06/2018,26.2853,4.5112,1.7955,18.1731
07/06/2018,26.5721,4.518,1.7961,18.3117
08/06/2018,26.5516,4.5194,1.7966,18.2968
11/06/2018,26.4628,4.5141,1.7957,18.2374
12/06/2018,26.4901,4.5127,1.7954,18.2523
13/06/2018,26.4218,4.5056,1.7935,18.2028
14/06/2018,26.6335,4.5102,1.794,18.3117
15/06/2018,26.7498,4.5137,1.7947,18.3711
18/06/2018,26.7087,4.5137,1.7949,18.3563
19/06/2018,26.866,4.5205,1.7952,18.4405
20/06/2018,26.7361,4.5152,1.7949,18.3711
21/06/2018,26.4837,4.5215,1.7955,18.1128
22/06/2018,26.4769,4.5208,1.7952,18.1128
25/06/2018,26.5854,4.5272,1.7962,18.1716
26/06/2018,26.5718,4.5269,1.7961,18.1569
27/06/2018,26.918,4.5372,1.7973,18.3185
28/06/2018,26.8501,4.5322,1.7967,18.2695
29/06/2018,26.8365,4.5329,1.7961,18.2744
02/07/2018,26.7754,4.488,1.7934,18.2352
03/07/2018,26.9248,4.493,1.7941,18.3283
05/07/2018,26.9995,4.4898,1.7927,18.3528
06/07/2018,27.0742,4.494,1.7938,18.3773
09/07/2018,26.9315,4.488,1.7929,18.294
10/07/2018,26.8908,4.4834,1.7917,18.2744
11/07/2018,27.0538,4.4901,1.7924,18.3479
12/07/2018,27.0335,4.4869,1.7917,18.3185
13/07/2018,27.1354,4.4937,1.7926,18.3822
16/07/2018,26.9315,4.488,1.7915,18.294
17/07/2018,26.9044,4.4862,1.791,18.2793
18/07/2018,26.7957,4.4852,1.791,18.2303
19/07/2018,26.9384,4.4915,1.7921,18.3185
20/07/2018,26.565,4.4866,1.7917,18.1471
23/07/2018,26.1313,4.4731,1.7903,17.9318
24/07/2018,26.2803,4.4749,1.7903,17.9905
25/07/2018,26.3616,4.4763,1.79,18.0248
26/07/2018,26.1516,4.4685,1.7888,17.9123
27/07/2018,26.2193,4.4706,1.789,17.9514
30/07/2018,26.1245,4.4703,1.7891,17.9025
31/07/2018,26.26,4.4706,1.7893,17.9563
01/08/2018,26.0026,4.4653,1.7888,17.839
02/08/2018,26.0365,4.4706,1.7898,17.8732
03/08/2018,26.1922,4.4784,1.7907,17.9563
06/08/2018,26.26,4.4802,1.7903,18.0003
07/08/2018,26.05,4.4724,1.7897,17.8976
08/08/2018,26.0568,4.4735,1.7895,17.9025
09/08/2018,26.2803,4.4788,1.7907,18.0052
10/08/2018,26.6668,4.4969,1.7931,18.2205
13/08/2018,26.5108,4.493,1.7922,18.1667
14/08/2018,26.4294,4.4891,1.7915,18.1226
15/08/2018,26.6397,4.4976,1.7927,18.2352
16/08/2018,26.599,4.4923,1.7919,18.2009
17/08/2018,26.6193,4.4915,1.7921,18.2009
20/08/2018,26.884,4.5022,1.7934,18.3479
21/08/2018,26.7754,4.4969,1.7926,18.294
22/08/2018,26.8704,4.5011,1.7929,18.3479
23/08/2018,26.9384,4.499,1.7926,18.3773
24/08/2018,26.9315,4.4965,1.7919,18.3675
27/08/2018,26.8025,4.4926,1.7914,18.294
28/08/2018,26.5854,4.4866,1.7909,18.1862
29/08/2018,26.6464,4.4838,1.79,18.2107
30/08/2018,26.7347,4.4894,1.7912,18.2695
31/08/2018,26.7075,4.4933,1.7924,18.2695
04/09/2018,26.3616,4.4852,1.7914,18.0981
05/09/2018,26.3413,4.4866,1.7915,18.0981
06/09/2018,26.4633,4.4915,1.7921,18.1765
07/09/2018,26.1787,4.4756,1.7897,18.015
